control,candidate_id,target_rad,delay_substeps,passed,minimum_position_margin_rad,minimum_reserve_margin_rad,minimum_velocity_margin_rad_s,maximum_applied_effort_ratio,saturated_substeps,first_failure_substep,first_failure,limiting_joint,runtime_fixed_candidate_preview_passed
3167,198,0.6582726562499999,6,True,0.050201839724230535,0.05010183972423053,15.557104911598007,1.0,10,,,,True
3167,199,0.6732714843749998,0,True,0.036917540276800054,0.03681754027680005,14.955829023797484,1.0,16,,,,True
3167,199,0.6732714843749998,1,True,0.03934481985696259,0.039244819856962584,15.039734821409667,1.0,15,,,,True
3167,199,0.6732714843749998,2,True,0.0416922648324598,0.0415922648324598,15.127698070216127,1.0,14,,,,True
3167,199,0.6732714843749998,3,True,0.043942343469808964,0.04384234346980896,15.258349576317485,1.0,13,,,,True
3167,199,0.6732714843749998,4,True,0.04610830920788267,0.04600830920788267,15.387971884031455,1.0,12,,,,True
3167,199,0.6732714843749998,5,True,0.04819911678137956,0.048099116781379556,15.475019448834331,1.0,11,,,,True
3167,199,0.6732714843749998,6,True,0.050201839724230535,0.05010183972423053,15.557104911598007,1.0,10,,,,True
3167,200,0.6882703124999998,0,True,0.036917540276800054,0.03681754027680005,14.955829023797484,1.0,16,,,,True
3167,200,0.6882703124999998,1,True,0.03934481985696259,0.039244819856962584,15.039734821409667,1.0,15,,,,True
3167,200,0.6882703124999998,2,True,0.0416922648324598,0.0415922648324598,15.127698070216127,1.0,14,,,,True
3167,200,0.6882703124999998,3,True,0.043942343469808964,0.04384234346980896,15.258349576317485,1.0,13,,,,True
3167,200,0.6882703124999998,4,True,0.04610830920788267,0.04600830920788267,15.387971884031455,1.0,12,,,,True
3167,200,0.6882703124999998,5,True,0.04819911678137956,0.048099116781379556,15.475019448834331,1.0,11,,,,True
3167,200,0.6882703124999998,6,True,0.050201839724230535,0.05010183972423053,15.557104911598007,1.0,10,,,,True
3167,201,0.7032691406250002,0,True,0.036917540276800054,0.03681754027680005,14.955829023797484,1.0,16,,,,True
3167,201,0.7032691406250002,1,True,0.03934481985696259,0.039244819856962584,15.039734821409667,1.0,15,,,,True
3167,201,0.7032691406250002,2,True,0.0416922648324598,0.0415922648324598,15.127698070216127,1.0,14,,,,True
3167,201,0.7032691406250002,3,True,0.043942343469808964,0.04384234346980896,15.258349576317485,1.0,13,,,,True
3167,201,0.7032691406250002,4,True,0.04610830920788267,0.04600830920788267,15.387971884031455,1.0,12,,,,True
3167,201,0.7032691406250002,5,True,0.04819911678137956,0.048099116781379556,15.475019448834331,1.0,11,,,,True
3167,201,0.7032691406250002,6,True,0.050201839724230535,0.05010183972423053,15.557104911598007,1.0,10,,,,True
3167,202,0.7182679687500002,0,True,0.036917540276800054,0.03681754027680005,14.955829023797484,1.0,16,,,,True
3167,202,0.7182679687500002,1,True,0.03934481985696259,0.039244819856962584,15.039734821409667,1.0,15,,,,True
3167,202,0.7182679687500002,2,True,0.0416922648324598,0.0415922648324598,15.127698070216127,1.0,14,,,,True
3167,202,0.7182679687500002,3,True,0.043942343469808964,0.04384234346980896,15.258349576317485,1.0,13,,,,True
3167,202,0.7182679687500002,4,True,0.04610830920788267,0.04600830920788267,15.387971884031455,1.0,12,,,,True
3167,202,0.7182679687500002,5,True,0.04819911678137956,0.048099116781379556,15.475019448834331,1.0,11,,,,True
3167,202,0.7182679687500002,6,True,0.050201839724230535,0.05010183972423053,15.557104911598007,1.0,10,,,,True
3167,203,0.7332667968750002,0,True,0.036917540276800054,0.03681754027680005,14.955829023797484,1.0,16,,,,True
3167,203,0.7332667968750002,1,True,0.03934481985696259,0.039244819856962584,15.039734821409667,1.0,15,,,,True
3167,203,0.7332667968750002,2,True,0.0416922648324598,0.0415922648324598,15.127698070216127,1.0,14,,,,True
3167,203,0.7332667968750002,3,True,0.043942343469808964,0.04384234346980896,15.258349576317485,1.0,13,,,,True
3167,203,0.7332667968750002,4,True,0.04610830920788267,0.04600830920788267,15.387971884031455,1.0,12,,,,True
3167,203,0.7332667968750002,5,True,0.04819911678137956,0.048099116781379556,15.475019448834331,1.0,11,,,,True
3167,203,0.7332667968750002,6,True,0.050201839724230535,0.05010183972423053,15.557104911598007,1.0,10,,,,True
3167,204,0.7482656250000002,0,True,0.036917540276800054,0.03681754027680005,14.955829023797484,1.0,16,,,,True
3167,204,0.7482656250000002,1,True,0.03934481985696259,0.039244819856962584,15.039734821409667,1.0,15,,,,True
3167,204,0.7482656250000002,2,True,0.0416922648324598,0.0415922648324598,15.127698070216127,1.0,14,,,,True
3167,204,0.7482656250000002,3,True,0.043942343469808964,0.04384234346980896,15.258349576317485,1.0,13,,,,True
